iso_code;continent;location;date;population
DJI;Africa;Djibouti;7/05/2020;988002
DJI;Africa;Djibouti;8/05/2020;988002
DJI;Africa;Djibouti;9/05/2020;988002
DJI;Africa;Djibouti;10/05/2020;988002
DJI;Africa;Djibouti;11/05/2020;988002
DJI;Africa;Djibouti;12/05/2020;988002
DJI;Africa;Djibouti;13/05/2020;988002
DJI;Africa;Djibouti;14/05/2020;988002
DJI;Africa;Djibouti;15/05/2020;988002
DJI;Africa;Djibouti;16/05/2020;988002
DJI;Africa;Djibouti;17/05/2020;988002
DJI;Africa;Djibouti;18/05/2020;988002
DJI;Africa;Djibouti;19/05/2020;988002
DJI;Africa;Djibouti;20/05/2020;988002
DJI;Africa;Djibouti;21/05/2020;988002
DJI;Africa;Djibouti;22/05/2020;988002
DJI;Africa;Djibouti;23/05/2020;988002
DMA;North America;Dominica;24/03/2020;71991
DMA;North America;Dominica;25/03/2020;71991
DMA;North America;Dominica;26/03/2020;71991
DMA;North America;Dominica;27/03/2020;71991
DMA;North America;Dominica;28/03/2020;71991
DMA;North America;Dominica;29/03/2020;71991
DMA;North America;Dominica;30/03/2020;71991
DMA;North America;Dominica;31/03/2020;71991
DMA;North America;Dominica;1/04/2020;71991
DMA;North America;Dominica;2/04/2020;71991
DMA;North America;Dominica;3/04/2020;71991
DMA;North America;Dominica;4/04/2020;71991
DMA;North America;Dominica;5/04/2020;71991
DMA;North America;Dominica;6/04/2020;71991
DMA;North America;Dominica;7/04/2020;71991
DMA;North America;Dominica;8/04/2020;71991
DMA;North America;Dominica;9/04/2020;71991
DMA;North America;Dominica;10/04/2020;71991
DMA;North America;Dominica;11/04/2020;71991
DMA;North America;Dominica;12/04/2020;71991
DMA;North America;Dominica;13/04/2020;71991
DMA;North America;Dominica;14/04/2020;71991
DMA;North America;Dominica;15/04/2020;71991
DMA;North America;Dominica;16/04/2020;71991
DMA;North America;Dominica;17/04/2020;71991
DMA;North America;Dominica;18/04/2020;71991
DMA;North America;Dominica;19/04/2020;71991
DMA;North America;Dominica;20/04/2020;71991
DMA;North America;Dominica;21/04/2020;71991
DMA;North America;Dominica;22/04/2020;71991
DMA;North America;Dominica;23/04/2020;71991
DMA;North America;Dominica;24/04/2020;71991
DMA;North America;Dominica;25/04/2020;71991
DMA;North America;Dominica;26/04/2020;71991
DMA;North America;Dominica;27/04/2020;71991
DMA;North America;Dominica;28/04/2020;71991
DMA;North America;Dominica;29/04/2020;71991
DMA;North America;Dominica;30/04/2020;71991
DMA;North America;Dominica;1/05/2020;71991
DMA;North America;Dominica;2/05/2020;71991
DMA;North America;Dominica;3/05/2020;71991
DMA;North America;Dominica;4/05/2020;71991
DMA;North America;Dominica;5/05/2020;71991
DMA;North America;Dominica;6/05/2020;71991
DMA;North America;Dominica;7/05/2020;71991
DMA;North America;Dominica;8/05/2020;71991
DMA;North America;Dominica;9/05/2020;71991
DMA;North America;Dominica;10/05/2020;71991
DMA;North America;Dominica;11/05/2020;71991
DMA;North America;Dominica;12/05/2020;71991
DMA;North America;Dominica;13/05/2020;71991
DMA;North America;Dominica;14/05/2020;71991
DMA;North America;Dominica;15/05/2020;71991
DMA;North America;Dominica;16/05/2020;71991
DMA;North America;Dominica;17/05/2020;71991
DMA;North America;Dominica;18/05/2020;71991
DMA;North America;Dominica;19/05/2020;71991
DMA;North America;Dominica;20/05/2020;71991
DMA;North America;Dominica;21/05/2020;71991
DMA;North America;Dominica;22/05/2020;71991
DMA;North America;Dominica;23/05/2020;71991
DMA;North America;Dominica;24/05/2020;71991
DMA;North America;Dominica;25/05/2020;71991
DMA;North America;Dominica;26/05/2020;71991
DMA;North America;Dominica;27/05/2020;71991
DMA;North America;Dominica;28/05/2020;71991
DMA;North America;Dominica;29/05/2020;71991
DMA;North America;Dominica;30/05/2020;71991
DMA;North America;Dominica;31/05/2020;71991
DMA;North America;Dominica;1/06/2020;71991
DMA;North America;Dominica;2/06/2020;71991
DMA;North America;Dominica;3/06/2020;71991
DMA;North America;Dominica;4/06/2020;71991
DMA;North America;Dominica;5/06/2020;71991
DMA;North America;Dominica;6/06/2020;71991
DMA;North America;Dominica;7/06/2020;71991
DMA;North America;Dominica;8/06/2020;71991
DOM;North America;Dominican Republic;31/12/2019;10847904
DOM;North America;Dominican Republic;1/01/2020;10847904
DOM;North America;Dominican Republic;2/01/2020;10847904
DOM;North America;Dominican Republic;3/01/2020;10847904
DOM;North America;Dominican Republic;4/01/2020;10847904
DOM;North America;Dominican Republic;5/01/2020;10847904
DOM;North America;Dominican Republic;6/01/2020;10847904
DOM;North America;Dominican Republic;7/01/2020;10847904
DOM;North America;Dominican Republic;8/01/2020;10847904
DOM;North America;Dominican Republic;9/01/2020;10847904
DOM;North America;Dominican Republic;10/01/2020;10847904
DOM;North America;Dominican Republic;11/01/2020;10847904
DOM;North America;Dominican Republic;12/01/2020;10847904
DOM;North America;Dominican Republic;13/01/2020;10847904
DOM;North America;Dominican Republic;14/01/2020;10847904
DOM;North America;Dominican Republic;15/01/2020;10847904
DOM;North America;Dominican Republic;16/01/2020;10847904
DOM;North America;Dominican Republic;17/01/2020;10847904
DOM;North America;Dominican Republic;18/01/2020;10847904
DOM;North America;Dominican Republic;19/01/2020;10847904
DOM;North America;Dominican Republic;20/01/2020;10847904
DOM;North America;Dominican Republic;21/01/2020;10847904
DOM;North America;Dominican Republic;22/01/2020;10847904
DOM;North America;Dominican Republic;23/01/2020;10847904
DOM;North America;Dominican Republic;24/01/2020;10847904
DOM;North America;Dominican Republic;25/01/2020;10847904
DOM;North America;Dominican Republic;26/01/2020;10847904
DOM;North America;Dominican Republic;27/01/2020;10847904
DOM;North America;Dominican Republic;28/01/2020;10847904
DOM;North America;Dominican Republic;29/01/2020;10847904
DOM;North America;Dominican Republic;30/01/2020;10847904
DOM;North America;Dominican Republic;31/01/2020;10847904
DOM;North America;Dominican Republic;1/02/2020;10847904
DOM;North America;Dominican Republic;2/02/2020;10847904
DOM;North America;Dominican Republic;3/02/2020;10847904
DOM;North America;Dominican Republic;4/02/2020;10847904
DOM;North America;Dominican Republic;5/02/2020;10847904
DOM;North America;Dominican Republic;6/02/2020;10847904
DOM;North America;Dominican Republic;7/02/2020;10847904
DOM;North America;Dominican Republic;8/02/2020;10847904
DOM;North America;Dominican Republic;9/02/2020;10847904
DOM;North America;Dominican Republic;10/02/2020;10847904
DOM;North America;Dominican Republic;11/02/2020;10847904
DOM;North America;Dominican Republic;12/02/2020;10847904
DOM;North America;Dominican Republic;13/02/2020;10847904
DOM;North America;Dominican Republic;14/02/2020;10847904
DOM;North America;Dominican Republic;15/02/2020;10847904
DOM;North America;Dominican Republic;16/02/2020;10847904
DOM;North America;Dominican Republic;17/02/2020;10847904
DOM;North America;Dominican Republic;18/02/2020;10847904
DOM;North America;Dominican Republic;19/02/2020;10847904
DOM;North America;Dominican Republic;20/02/2020;10847904
DOM;North America;Dominican Republic;21/02/2020;10847904
DOM;North America;Dominican Republic;22/02/2020;10847904
DOM;North America;Dominican Republic;23/02/2020;10847904
DOM;North America;Dominican Republic;24/02/2020;10847904
DOM;North America;Dominican Republic;25/02/2020;10847904
DOM;North America;Dominican Republic;26/02/2020;10847904
DOM;North America;Dominican Republic;27/02/2020;10847904
DOM;North America;Dominican Republic;28/02/2020;10847904
DOM;North America;Dominican Republic;29/02/2020;10847904
DOM;North America;Dominican Republic;1/03/2020;10847904
DOM;North America;Dominican Republic;2/03/2020;10847904
DOM;North America;Dominican Republic;7/03/2020;10847904
DOM;North America;Dominican Republic;10/03/2020;10847904
DOM;North America;Dominican Republic;14/03/2020;10847904
DOM;North America;Dominican Republic;15/03/2020;10847904
DOM;North America;Dominican Republic;16/03/2020;10847904
DOM;North America;Dominican Republic;17/03/2020;10847904
DOM;North America;Dominican Republic;18/03/2020;10847904
DOM;North America;Dominican Republic;19/03/2020;10847904
DOM;North America;Dominican Republic;20/03/2020;10847904
DOM;North America;Dominican Republic;21/03/2020;10847904
DOM;North America;Dominican Republic;22/03/2020;10847904
DOM;North America;Dominican Republic;23/03/2020;10847904
DOM;North America;Dominican Republic;24/03/2020;10847904
DOM;North America;Dominican Republic;25/03/2020;10847904
DOM;North America;Dominican Republic;26/03/2020;10847904
DOM;North America;Dominican Republic;27/03/2020;10847904
DOM;North America;Dominican Republic;28/03/2020;10847904
DOM;North America;Dominican Republic;29/03/2020;10847904
DOM;North America;Dominican Republic;30/03/2020;10847904
DOM;North America;Dominican Republic;31/03/2020;10847904
DOM;North America;Dominican Republic;1/04/2020;10847904
DOM;North America;Dominican Republic;2/04/2020;10847904
DOM;North America;Dominican Republic;3/04/2020;10847904
DOM;North America;Dominican Republic;4/04/2020;10847904
DOM;North America;Dominican Republic;5/04/2020;10847904
DOM;North America;Dominican Republic;6/04/2020;10847904
DOM;North America;Dominican Republic;7/04/2020;10847904
DOM;North America;Dominican Republic;8/04/2020;10847904
DOM;North America;Dominican Republic;9/04/2020;10847904
DOM;North America;Dominican Republic;10/04/2020;10847904
DOM;North America;Dominican Republic;11/04/2020;10847904
DOM;North America;Dominican Republic;12/04/2020;10847904
DOM;North America;Dominican Republic;13/04/2020;10847904
DOM;North America;Dominican Republic;14/04/2020;10847904
DOM;North America;Dominican Republic;15/04/2020;10847904
DOM;North America;Dominican Republic;16/04/2020;10847904
DOM;North America;Dominican Republic;17/04/2020;10847904
DOM;North America;Dominican Republic;18/04/2020;10847904
DOM;North America;Dominican Republic;19/04/2020;10847904
DOM;North America;Dominican Republic;20/04/2020;10847904
DOM;North America;Dominican Republic;21/04/2020;10847904
DOM;North America;Dominican Republic;22/04/2020;10847904
DOM;North America;Dominican Republic;23/04/2020;10847904
DOM;North America;Dominican Republic;24/04/2020;10847904
DOM;North America;Dominican Republic;25/04/2020;10847904
DOM;North America;Dominican Republic;26/04/2020;10847904
DOM;North America;Dominican Republic;27/04/2020;10847904
DOM;North America;Dominican Republic;28/04/2020;10847904
DOM;North America;Dominican Republic;29/04/2020;10847904
DOM;North America;Dominican Republic;30/04/2020;10847904
DOM;North America;Dominican Republic;1/05/2020;10847904
DOM;North America;Dominican Republic;2/05/2020;10847904
DOM;North America;Dominican Republic;3/05/2020;10847904
DOM;North America;Dominican Republic;4/05/2020;10847904
DOM;North America;Dominican Republic;5/05/2020;10847904
DOM;North America;Dominican Republic;6/05/2020;10847904
DOM;North America;Dominican Republic;7/05/2020;10847904
DOM;North America;Dominican Republic;8/05/2020;10847904
DOM;North America;Dominican Republic;9/05/2020;10847904
DOM;North America;Dominican Republic;10/05/2020;10847904
DOM;North America;Dominican Republic;11/05/2020;10847904
DOM;North America;Dominican Republic;12/05/2020;10847904
DOM;North America;Dominican Republic;13/05/2020;10847904
DOM;North America;Dominican Republic;14/05/2020;10847904
DOM;North America;Dominican Republic;15/05/2020;10847904
DOM;North America;Dominican Republic;16/05/2020;10847904
DOM;North America;Dominican Republic;17/05/2020;10847904
DOM;North America;Dominican Republic;18/05/2020;10847904
DOM;North America;Dominican Republic;19/05/2020;10847904
DOM;North America;Dominican Republic;20/05/2020;10847904
DOM;North America;Dominican Republic;21/05/2020;10847904
DOM;North America;Dominican Republic;22/05/2020;10847904
DOM;North America;Dominican Republic;23/05/2020;10847904
DOM;North America;Dominican Republic;24/05/2020;10847904
DOM;North America;Dominican Republic;25/05/2020;10847904
DOM;North America;Dominican Republic;26/05/2020;10847904
DOM;North America;Dominican Republic;27/05/2020;10847904
DOM;North America;Dominican Republic;28/05/2020;10847904
DOM;North America;Dominican Republic;29/05/2020;10847904
DOM;North America;Dominican Republic;30/05/2020;10847904
DOM;North America;Dominican Republic;31/05/2020;10847904
DOM;North America;Dominican Republic;1/06/2020;10847904
DOM;North America;Dominican Republic;2/06/2020;10847904
DOM;North America;Dominican Republic;3/06/2020;10847904
DOM;North America;Dominican Republic;4/06/2020;10847904
DOM;North America;Dominican Republic;5/06/2020;10847904
DOM;North America;Dominican Republic;6/06/2020;10847904
DOM;North America;Dominican Republic;7/06/2020;10847904
DOM;North America;Dominican Republic;8/06/2020;10847904
ECU;South America;Ecuador;31/12/2019;17643060
ECU;South America;Ecuador;1/01/2020;17643060
ECU;South America;Ecuador;2/01/2020;17643060
ECU;South America;Ecuador;3/01/2020;17643060
ECU;South America;Ecuador;4/01/2020;17643060
ECU;South America;Ecuador;5/01/2020;17643060
ECU;South America;Ecuador;6/01/2020;17643060
ECU;South America;Ecuador;7/01/2020;17643060
ECU;South America;Ecuador;8/01/2020;17643060
ECU;South America;Ecuador;9/01/2020;17643060
ECU;South America;Ecuador;10/01/2020;17643060
ECU;South America;Ecuador;11/01/2020;17643060
ECU;South America;Ecuador;12/01/2020;17643060
ECU;South America;Ecuador;13/01/2020;17643060
ECU;South America;Ecuador;14/01/2020;17643060
ECU;South America;Ecuador;15/01/2020;17643060
ECU;South America;Ecuador;16/01/2020;17643060
ECU;South America;Ecuador;17/01/2020;17643060
ECU;South America;Ecuador;18/01/2020;17643060
ECU;South America;Ecuador;19/01/2020;17643060
ECU;South America;Ecuador;20/01/2020;17643060
ECU;South America;Ecuador;21/01/2020;17643060
ECU;South America;Ecuador;22/01/2020;17643060
ECU;South America;Ecuador;23/01/2020;17643060
ECU;South America;Ecuador;24/01/2020;17643060
ECU;South America;Ecuador;25/01/2020;17643060
ECU;South America;Ecuador;26/01/2020;17643060
ECU;South America;Ecuador;27/01/2020;17643060
ECU;South America;Ecuador;28/01/2020;17643060
ECU;South America;Ecuador;29/01/2020;17643060
ECU;South America;Ecuador;30/01/2020;17643060
ECU;South America;Ecuador;31/01/2020;17643060
ECU;South America;Ecuador;1/02/2020;17643060
ECU;South America;Ecuador;2/02/2020;17643060
ECU;South America;Ecuador;3/02/2020;17643060
ECU;South America;Ecuador;4/02/2020;17643060
ECU;South America;Ecuador;5/02/2020;17643060
ECU;South America;Ecuador;6/02/2020;17643060
ECU;South America;Ecuador;7/02/2020;17643060
ECU;South America;Ecuador;8/02/2020;17643060
ECU;South America;Ecuador;9/02/2020;17643060
ECU;South America;Ecuador;10/02/2020;17643060
ECU;South America;Ecuador;11/02/2020;17643060
ECU;South America;Ecuador;12/02/2020;17643060
ECU;South America;Ecuador;13/02/2020;17643060
ECU;South America;Ecuador;14/02/2020;17643060
ECU;South America;Ecuador;15/02/2020;17643060
ECU;South America;Ecuador;16/02/2020;17643060
ECU;South America;Ecuador;17/02/2020;17643060
ECU;South America;Ecuador;18/02/2020;17643060
ECU;South America;Ecuador;19/02/2020;17643060
ECU;South America;Ecuador;20/02/2020;17643060
ECU;South America;Ecuador;21/02/2020;17643060
ECU;South America;Ecuador;22/02/2020;17643060
ECU;South America;Ecuador;23/02/2020;17643060
ECU;South America;Ecuador;24/02/2020;17643060
ECU;South America;Ecuador;25/02/2020;17643060
ECU;South America;Ecuador;26/02/2020;17643060
ECU;South America;Ecuador;27/02/2020;17643060
ECU;South America;Ecuador;28/02/2020;17643060
ECU;South America;Ecuador;29/02/2020;17643060
ECU;South America;Ecuador;1/03/2020;17643060
ECU;South America;Ecuador;2/03/2020;17643060
ECU;South America;Ecuador;3/03/2020;17643060
ECU;South America;Ecuador;5/03/2020;17643060
ECU;South America;Ecuador;6/03/2020;17643060
ECU;South America;Ecuador;9/03/2020;17643060
ECU;South America;Ecuador;10/03/2020;17643060
ECU;South America;Ecuador;11/03/2020;17643060
ECU;South America;Ecuador;14/03/2020;17643060
ECU;South America;Ecuador;15/03/2020;17643060
ECU;South America;Ecuador;16/03/2020;17643060
ECU;South America;Ecuador;17/03/2020;17643060
ECU;South America;Ecuador;18/03/2020;17643060
ECU;South America;Ecuador;19/03/2020;17643060
ECU;South America;Ecuador;20/03/2020;17643060
ECU;South America;Ecuador;21/03/2020;17643060
ECU;South America;Ecuador;22/03/2020;17643060
ECU;South America;Ecuador;23/03/2020;17643060
ECU;South America;Ecuador;24/03/2020;17643060
ECU;South America;Ecuador;25/03/2020;17643060
ECU;South America;Ecuador;26/03/2020;17643060
ECU;South America;Ecuador;27/03/2020;17643060
ECU;South America;Ecuador;28/03/2020;17643060
ECU;South America;Ecuador;29/03/2020;17643060
ECU;South America;Ecuador;30/03/2020;17643060
ECU;South America;Ecuador;31/03/2020;17643060
ECU;South America;Ecuador;1/04/2020;17643060
ECU;South America;Ecuador;2/04/2020;17643060
ECU;South America;Ecuador;3/04/2020;17643060
ECU;South America;Ecuador;4/04/2020;17643060
ECU;South America;Ecuador;5/04/2020;17643060
ECU;South America;Ecuador;6/04/2020;17643060
ECU;South America;Ecuador;7/04/2020;17643060
ECU;South America;Ecuador;8/04/2020;17643060
ECU;South America;Ecuador;9/04/2020;17643060
ECU;South America;Ecuador;10/04/2020;17643060
ECU;South America;Ecuador;11/04/2020;17643060
ECU;South America;Ecuador;12/04/2020;17643060
ECU;South America;Ecuador;13/04/2020;17643060
ECU;South America;Ecuador;14/04/2020;17643060
ECU;South America;Ecuador;15/04/2020;17643060
ECU;South America;Ecuador;16/04/2020;17643060
ECU;South America;Ecuador;17/04/2020;17643060
ECU;South America;Ecuador;18/04/2020;17643060
ECU;South America;Ecuador;19/04/2020;17643060
ECU;South America;Ecuador;20/04/2020;17643060
ECU;South America;Ecuador;21/04/2020;17643060
ECU;South America;Ecuador;22/04/2020;17643060
ECU;South America;Ecuador;23/04/2020;17643060
ECU;South America;Ecuador;24/04/2020;17643060
ECU;South America;Ecuador;25/04/2020;17643060
ECU;South America;Ecuador;26/04/2020;17643060
ECU;South America;Ecuador;27/04/2020;17643060
ECU;South America;Ecuador;28/04/2020;17643060
ECU;South America;Ecuador;29/04/2020;17643060
ECU;South America;Ecuador;30/04/2020;17643060
ECU;South America;Ecuador;1/05/2020;17643060
ECU;South America;Ecuador;2/05/2020;17643060
ECU;South America;Ecuador;3/05/2020;17643060
ECU;South America;Ecuador;4/05/2020;17643060
ECU;South America;Ecuador;5/05/2020;17643060
ECU;South America;Ecuador;6/05/2020;17643060
ECU;South America;Ecuador;7/05/2020;17643060
ECU;South America;Ecuador;8/05/2020;17643060
ECU;South America;Ecuador;9/05/2020;17643060
ECU;South America;Ecuador;10/05/2020;17643060
ECU;South America;Ecuador;11/05/2020;17643060
ECU;South America;Ecuador;12/05/2020;17643060
ECU;South America;Ecuador;13/05/2020;17643060
ECU;South America;Ecuador;14/05/2020;17643060
ECU;South America;Ecuador;15/05/2020;17643060
ECU;South America;Ecuador;16/05/2020;17643060
ECU;South America;Ecuador;17/05/2020;17643060
ECU;South America;Ecuador;18/05/2020;17643060
ECU;South America;Ecuador;19/05/2020;17643060
ECU;South America;Ecuador;20/05/2020;17643060
ECU;South America;Ecuador;21/05/2020;17643060
ECU;South America;Ecuador;22/05/2020;17643060
ECU;South America;Ecuador;23/05/2020;17643060
ECU;South America;Ecuador;24/05/2020;17643060
ECU;South America;Ecuador;25/05/2020;17643060
ECU;South America;Ecuador;26/05/2020;17643060
ECU;South America;Ecuador;27/05/2020;17643060
ECU;South America;Ecuador;28/05/2020;17643060
ECU;South America;Ecuador;29/05/2020;17643060
ECU;South America;Ecuador;30/05/2020;17643060
ECU;South America;Ecuador;31/05/2020;17643060
ECU;South America;Ecuador;1/06/2020;17643060
ECU;South America;Ecuador;2/06/2020;17643060
ECU;South America;Ecuador;3/06/2020;17643060
ECU;South America;Ecuador;4/06/2020;17643060
ECU;South America;Ecuador;5/06/2020;17643060
ECU;South America;Ecuador;6/06/2020;17643060
ECU;South America;Ecuador;7/06/2020;17643060
ECU;South America;Ecuador;8/06/2020;17643060
EGY;Africa;Egypt;31/12/2019;102334403
EGY;Africa;Egypt;1/01/2020;102334403
EGY;Africa;Egypt;2/01/2020;102334403
EGY;Africa;Egypt;3/01/2020;102334403
EGY;Africa;Egypt;4/01/2020;102334403
EGY;Africa;Egypt;5/01/2020;102334403
EGY;Africa;Egypt;6/01/2020;102334403
EGY;Africa;Egypt;7/01/2020;102334403
EGY;Africa;Egypt;8/01/2020;102334403
EGY;Africa;Egypt;9/01/2020;102334403
EGY;Africa;Egypt;10/01/2020;102334403
EGY;Africa;Egypt;11/01/2020;102334403
EGY;Africa;Egypt;12/01/2020;102334403
EGY;Africa;Egypt;13/01/2020;102334403
EGY;Africa;Egypt;14/01/2020;102334403
EGY;Africa;Egypt;15/01/2020;102334403
EGY;Africa;Egypt;16/01/2020;102334403
EGY;Africa;Egypt;17/01/2020;102334403
EGY;Africa;Egypt;18/01/2020;102334403
EGY;Africa;Egypt;19/01/2020;102334403
EGY;Africa;Egypt;20/01/2020;102334403
EGY;Africa;Egypt;21/01/2020;102334403
EGY;Africa;Egypt;22/01/2020;102334403
EGY;Africa;Egypt;23/01/2020;102334403
EGY;Africa;Egypt;24/01/2020;102334403
EGY;Africa;Egypt;25/01/2020;102334403
EGY;Africa;Egypt;26/01/2020;102334403
EGY;Africa;Egypt;27/01/2020;102334403
EGY;Africa;Egypt;28/01/2020;102334403
EGY;Africa;Egypt;29/01/2020;102334403
EGY;Africa;Egypt;30/01/2020;102334403
EGY;Africa;Egypt;31/01/2020;102334403
EGY;Africa;Egypt;1/02/2020;102334403
EGY;Africa;Egypt;2/02/2020;102334403
EGY;Africa;Egypt;3/02/2020;102334403
EGY;Africa;Egypt;4/02/2020;102334403
EGY;Africa;Egypt;5/02/2020;102334403
EGY;Africa;Egypt;6/02/2020;102334403
EGY;Africa;Egypt;7/02/2020;102334403
EGY;Africa;Egypt;8/02/2020;102334403
EGY;Africa;Egypt;9/02/2020;102334403
EGY;Africa;Egypt;10/02/2020;102334403
EGY;Africa;Egypt;11/02/2020;102334403
EGY;Africa;Egypt;12/02/2020;102334403
EGY;Africa;Egypt;13/02/2020;102334403
EGY;Africa;Egypt;14/02/2020;102334403
EGY;Africa;Egypt;15/02/2020;102334403
EGY;Africa;Egypt;16/02/2020;102334403
EGY;Africa;Egypt;17/02/2020;102334403
EGY;Africa;Egypt;18/02/2020;102334403
EGY;Africa;Egypt;19/02/2020;102334403
EGY;Africa;Egypt;20/02/2020;102334403
EGY;Africa;Egypt;21/02/2020;102334403
EGY;Africa;Egypt;22/02/2020;102334403
EGY;Africa;Egypt;23/02/2020;102334403
EGY;Africa;Egypt;24/02/2020;102334403
EGY;Africa;Egypt;25/02/2020;102334403
EGY;Africa;Egypt;26/02/2020;102334403
EGY;Africa;Egypt;27/02/2020;102334403
EGY;Africa;Egypt;28/02/2020;102334403
EGY;Africa;Egypt;29/02/2020;102334403
EGY;Africa;Egypt;1/03/2020;102334403
EGY;Africa;Egypt;2/03/2020;102334403
EGY;Africa;Egypt;6/03/2020;102334403
EGY;Africa;Egypt;7/03/2020;102334403
EGY;Africa;Egypt;9/03/2020;102334403
EGY;Africa;Egypt;10/03/2020;102334403
EGY;Africa;Egypt;11/03/2020;102334403
EGY;Africa;Egypt;12/03/2020;102334403
EGY;Africa;Egypt;13/03/2020;102334403
EGY;Africa;Egypt;14/03/2020;102334403
EGY;Africa;Egypt;15/03/2020;102334403
EGY;Africa;Egypt;16/03/2020;102334403
EGY;Africa;Egypt;17/03/2020;102334403
EGY;Africa;Egypt;18/03/2020;102334403
EGY;Africa;Egypt;19/03/2020;102334403
EGY;Africa;Egypt;20/03/2020;102334403
EGY;Africa;Egypt;21/03/2020;102334403
EGY;Africa;Egypt;22/03/2020;102334403
EGY;Africa;Egypt;23/03/2020;102334403
EGY;Africa;Egypt;24/03/2020;102334403
EGY;Africa;Egypt;25/03/2020;102334403
EGY;Africa;Egypt;26/03/2020;102334403
EGY;Africa;Egypt;27/03/2020;102334403
EGY;Africa;Egypt;28/03/2020;102334403
EGY;Africa;Egypt;29/03/2020;102334403
EGY;Africa;Egypt;30/03/2020;102334403
EGY;Africa;Egypt;31/03/2020;102334403
EGY;Africa;Egypt;1/04/2020;102334403
EGY;Africa;Egypt;2/04/2020;102334403
EGY;Africa;Egypt;3/04/2020;102334403
EGY;Africa;Egypt;4/04/2020;102334403
EGY;Africa;Egypt;5/04/2020;102334403
EGY;Africa;Egypt;6/04/2020;102334403
EGY;Africa;Egypt;7/04/2020;102334403
EGY;Africa;Egypt;8/04/2020;102334403
EGY;Africa;Egypt;9/04/2020;102334403
EGY;Africa;Egypt;10/04/2020;102334403
EGY;Africa;Egypt;11/04/2020;102334403
EGY;Africa;Egypt;12/04/2020;102334403
EGY;Africa;Egypt;13/04/2020;102334403
EGY;Africa;Egypt;14/04/2020;102334403
EGY;Africa;Egypt;15/04/2020;102334403
EGY;Africa;Egypt;16/04/2020;102334403
EGY;Africa;Egypt;17/04/2020;102334403
EGY;Africa;Egypt;18/04/2020;102334403
EGY;Africa;Egypt;19/04/2020;102334403
EGY;Africa;Egypt;20/04/2020;102334403
EGY;Africa;Egypt;21/04/2020;102334403
EGY;Africa;Egypt;22/04/2020;102334403
EGY;Africa;Egypt;23/04/2020;102334403
EGY;Africa;Egypt;24/04/2020;102334403
EGY;Africa;Egypt;25/04/2020;102334403
EGY;Africa;Egypt;26/04/2020;102334403
EGY;Africa;Egypt;27/04/2020;102334403
EGY;Africa;Egypt;28/04/2020;102334403
EGY;Africa;Egypt;29/04/2020;102334403
EGY;Africa;Egypt;30/04/2020;102334403
EGY;Africa;Egypt;1/05/2020;102334403
EGY;Africa;Egypt;2/05/2020;102334403
EGY;Africa;Egypt;3/05/2020;102334403
EGY;Africa;Egypt;4/05/2020;102334403
EGY;Africa;Egypt;5/05/2020;102334403
EGY;Africa;Egypt;6/05/2020;102334403
EGY;Africa;Egypt;7/05/2020;102334403
EGY;Africa;Egypt;8/05/2020;102334403
EGY;Africa;Egypt;9/05/2020;102334403
EGY;Africa;Egypt;10/05/2020;102334403
EGY;Africa;Egypt;11/05/2020;102334403
EGY;Africa;Egypt;12/05/2020;102334403
EGY;Africa;Egypt;13/05/2020;102334403
EGY;Africa;Egypt;14/05/2020;102334403
EGY;Africa;Egypt;15/05/2020;102334403
EGY;Africa;Egypt;16/05/2020;102334403
EGY;Africa;Egypt;17/05/2020;102334403
EGY;Africa;Egypt;18/05/2020;102334403
EGY;Africa;Egypt;19/05/2020;102334403
EGY;Africa;Egypt;20/05/2020;102334403
EGY;Africa;Egypt;21/05/2020;102334403
EGY;Africa;Egypt;22/05/2020;102334403
EGY;Africa;Egypt;23/05/2020;102334403
EGY;Africa;Egypt;24/05/2020;102334403
EGY;Africa;Egypt;25/05/2020;102334403
EGY;Africa;Egypt;26/05/2020;102334403
EGY;Africa;Egypt;27/05/2020;102334403
EGY;Africa;Egypt;28/05/2020;102334403
EGY;Africa;Egypt;29/05/2020;102334403
EGY;Africa;Egypt;30/05/2020;102334403
EGY;Africa;Egypt;31/05/2020;102334403
EGY;Africa;Egypt;1/06/2020;102334403
EGY;Africa;Egypt;2/06/2020;102334403
EGY;Africa;Egypt;3/06/2020;102334403
EGY;Africa;Egypt;4/06/2020;102334403
EGY;Africa;Egypt;5/06/2020;102334403
EGY;Africa;Egypt;6/06/2020;102334403
EGY;Africa;Egypt;7/06/2020;102334403
EGY;Africa;Egypt;8/06/2020;102334403
SLV;North America;El Salvador;19/03/2020;6486201
SLV;North America;El Salvador;20/03/2020;6486201
SLV;North America;El Salvador;21/03/2020;6486201
SLV;North America;El Salvador;22/03/2020;6486201
SLV;North America;El Salvador;23/03/2020;6486201
SLV;North America;El Salvador;24/03/2020;6486201
SLV;North America;El Salvador;25/03/2020;6486201
SLV;North America;El Salvador;26/03/2020;6486201
SLV;North America;El Salvador;27/03/2020;6486201
SLV;North America;El Salvador;28/03/2020;6486201
SLV;North America;El Salvador;29/03/2020;6486201
SLV;North America;El Salvador;30/03/2020;6486201
SLV;North America;El Salvador;31/03/2020;6486201
SLV;North America;El Salvador;1/04/2020;6486201
SLV;North America;El Salvador;2/04/2020;6486201
SLV;North America;El Salvador;3/04/2020;6486201
SLV;North America;El Salvador;4/04/2020;6486201
